x,y,z
-46.156094,74.14499,-91.11371
-46.156094,71.99649,-91.873726
-48.5969,71.99649,-91.873726
-48.5969,71.99649,-91.873726
-50.263084,70.432625,-90.98217
-50.263084,70.432625,-90.98217
-53.71236,63.519436,-90.79217
-53.71236,63.519436,-90.79217
-57.45396,65.4487,-85.06285
-57.45396,65.4487,-85.06285
-62.145573,61.35633,-84.65361
-62.145573,61.35633,-84.65361
-62.145573,61.35633,-84.65361
-67.17335,58.535515,-80.88278
-67.17335,58.535515,-80.88278
-72.63958,56.445484,-73.51652
-72.63958,56.445484,-73.51652
-77.79889,45.191463,-71.952644
