x,y,z
-16.895645,-26.673487,-96.66764
-13.022508,-20.359545,-101.68079
-13.022508,-20.359545,-101.68079
0.9061678,-13.563286,-103.668526
0.9061678,-13.563286,-103.668526
8.433207,-0.84770536,-107.13242
8.433207,-0.84770536,-107.13242
8.433207,-0.84770536,-107.13242
15.11254,11.897106,-105.641624
15.11254,11.897106,-105.641624
11.955568,20.578777,-106.63549
11.955568,20.578777,-106.63549
13.241742,27.579657,-104.9547
13.241742,27.579657,-104.9547
18.357204,24.67115,-101.856186
18.357204,24.67115,-101.856186
24.218065,21.178017,-96.30225
24.218065,21.178017,-96.30225
33.601288,16.457176,-85.22362
33.601288,16.457176,-85.22362
33.601288,16.457176,-85.22362
35.135925,-8.301666,-57.92166
35.135925,-8.301666,-57.92166
41.58141,2.2946506,-42.560654
41.58141,2.2946506,-42.560654
42.151417,11.634025,-30.064308
42.151417,11.634025,-30.064308
36.1444,16.91026,-12.817889
36.1444,16.91026,-12.817889
38.21982,17.670273,-10.800936
38.21982,17.670273,-10.800936
33.747444,16.983337,-3.6246712
33.747444,16.983337,-3.6246712
19.614147,9.909383,5.086232
19.614147,9.909383,5.086232
19.614147,9.909383,5.086232
1.7246419,4.8377666,9.894768
1.7246419,4.8377666,9.894768
-15.434083,6.4893303,9.733995
-15.434083,6.4893303,9.733995
-27.345806,7.3662667,7.030108
-27.345806,7.3662667,7.030108
-40.499855,14.410991,3.7123647
-40.499855,14.410991,3.7123647
-43.159897,24.174217,0.36539024
-43.159897,24.174217,0.36539024
-41.56679,34.98977,0.4676995
-41.56679,34.98977,0.4676995
-41.56679,34.98977,0.4676995
-36.78749,37.196724,-0.116924874
-36.78749,37.196724,-0.116924874
-36.729027,39.00906,-2.8938906
-36.729027,39.00906,-2.8938906
-34.68284,33.542824,-4.79392
-34.68284,33.542824,-4.79392
-35.69132,24.817305,-6.007015
-35.69132,24.817305,-6.007015
-33.498974,7.5708857,-10.216311
-33.498974,7.5708857,-10.216311
-24.188833,-4.3846827,-14.922537
-24.188833,-4.3846827,-14.922537
-24.188833,-10.859398,-17.991816
-13.665594,-10.859398,-17.991816
-13.665594,-10.859398,-17.991816
-1.3154049,-11.093247,-20.023384
-1.3154049,-11.093247,-20.023384
11.195557,-8.038585,-20.958784
11.195557,-8.038585,-20.958784
14.089447,5.1154633,-9.733995
14.089447,5.1154633,-9.733995
14.703303,11.297866,0.102309264
14.703303,11.297866,0.102309264
20.914938,18.649517,3.9169834
20.914938,18.649517,3.9169834
17.860275,35.19439,4.077755
17.860275,35.19439,4.077755
17.860275,35.19439,4.077755
9.047062,50.555397,0.84770536
9.047062,50.555397,0.84770536
-3.6392868,56.357788,0.0
-3.6392868,56.357788,0.0
-18.854137,53.580826,0.99386144
-18.854137,53.580826,0.99386144
-27.550423,40.689857,4.150833
-27.550423,40.689857,4.150833
-26.688103,23.107279,5.9631686
-26.688103,23.107279,5.9631686
-24.422684,12.817889,5.7731657
-24.422684,12.817889,5.7731657
-24.422684,12.817889,5.7731657
-16.749487,-1.943876,3.0108156
-16.749487,-1.943876,3.0108156
-27.141186,4.004677,6.5916395
-27.141186,4.004677,6.5916395
-45.206078,16.384098,19.248758
-45.206078,16.384098,19.248758
-41.859104,39.754456,30.575853
-41.859104,39.754456,30.575853
-16.135633,41.37679,38.760597
-16.135633,41.37679,38.760597
17.363344,23.384975,29.713535
17.363344,23.384975,29.713535
26.118093,6.35779,16.398714
26.118093,6.35779,16.398714
26.118093,6.35779,16.398714
22.654196,0.39462143,8.9886
22.654196,0.39462143,8.9886
15.097925,-16.135633,-3.2446651
