x,y,z
-25.621164,20.60801,-119.01491
-25.475008,18.971062,-123.472664
-29.85969,19.102602,-124.13037
-28.953522,19.204912,-126.863495
-28.982752,20.154926,-128.19351
-30.400467,18.620287,-128.07658
-29.932768,30.95586,-123.311905
-24.641918,31.555101,-125.31424
-22.727274,26.13271,-129.6697
-24.086525,15.94563,-136.78749
-24.086525,12.291727,-140.66061
-24.20345,7.015493,-148.05612
-22.990353,4.5162234,-155.24701
-22.522654,3.0546625,-160.43555
-23.823442,1.8561823,-166.26717
-23.984215,0.1607717,-174.37883
-24.59807,0.86232096,-179.08507
-24.524992,2.0169542,-184.77054
-24.524992,2.0169542,-184.77054
-24.96346,4.4431453,-190.90909
-24.539608,6.0216312,-194.70915
-24.59807,9.003215,-199.26923
-23.560364,14.703303,-206.1824
-24.495762,19.687227,-210.3917
-24.20345,28.120432,-215.74101
-25.065771,35.925167,-219.68723
-26.249636,42.736042,-221.96727
-24.115757,48.786907,-222.63959
-23.677288,53.887756,-221.33879
-22.17188,58.3309,-219.96494
-22.157265,65.01023,-218.24028
-24.481146,75.708855,-213.02252
-25.840399,82.19818,-207.14703
-28.748903,87.21134,-202.54312
-28.792751,89.34522,-200.08769
-30.22508,91.0991,-197.95383
-30.970474,91.873726,-195.67378
-30.824322,93.33528,-191.93219
-30.809704,94.67992,-189.506
-29.962,95.425316,-185.47208
-27.667349,96.02455,-180.26894
-25.226542,95.556854,-174.525
-24.67115,95.30839,-168.19644
-23.940369,93.90529,-161.76556
-22.50804,92.09296,-157.55627
-21.689564,89.37445,-153.68314
-21.689564,89.37445,-153.68314
-20.798012,87.503654,-148.33382
-22.230343,83.82052,-143.56914
-23.048817,80.91201,-138.89214
-22.931892,76.93657,-135.13593
-22.90266,73.45805,-133.79129
-22.873428,70.06723,-132.05203
-22.814966,65.20023,-129.8743
-23.048817,60.94709,-128.50044
-24.422684,56.95703,-127.652725
-23.881907,54.355453,-126.65887
-23.019585,51.02309,-127.69659
-22.66881,48.655365,-128.9389
-22.303421,48.918446,-130.25432
-26.951185,53.668518,-129.28969
-30.72201,55.846245,-128.06198
-34.770535,54.881615,-128.41275
-37.97135,55.18854,-127.75504
-39.666763,54.677,-128.29582
